"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"IDA only","IDX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9473335131386","55.5301918655941","56.1440178664238","56.7784225348226","57.4198009955428","58.0978697676311","58.7815806506228","59.474780217971","60.1824392741428","60.8694965332649","61.5654132118075","62.0407011850174","62.7089173953131","63.3322460641324","63.9798948489457","64.6588400038542","65.3547533096875","66.0942525685938","66.8046326034315","67.5300133887749","68.2265012529548","68.8299027487939","69.3857566211357","","",
"Isle of Man","IMN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6560556451613","98.6560556451613","98.6560556451613","98.6560556451613","98.6560556451613","98.7924774193548","98.9288991935484","99.0653209677419","99.2017427419355","99.338164516129","99.4745862903226","99.6110080645161","99.7474298387097","99.8838516129032","","",
"India","IND","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.879271219411","80.4891122986238","81.1305571787929","81.768990903233","82.4045080736675","83.0367817028024","83.6659240960625","84.2920134047185","84.9149974493222","85.5345912190397","86.1508722744759","86.7639052913499","87.3745079483664","87.9823668573986","88.5873718355345","89.1893092956283","89.7879609406816","90.3831835768211","90.9746755845385","91.5622211412629","92.1456047702605","92.7246538783578","93.2990957819488","","",
"Not classified","INX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2116915316311","97.1473421011609","97.0826265179365","97.0174141052608","96.9518100323956","96.8858357694902","96.8195960916376","96.7535060932846","96.6871439295448","96.6205071988004","96.5536018695621","96.4864232493498","96.4189638953027","96.351241208789","96.2832427205083","96.214981641015","96.1464377731388","96.0774432374184","96.0079441237886","96.0041044843285","96.0000577460047","95.9958314677729","95.9914050398065","","",
"Iran, Islamic Rep.","IRN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1533951020254","94.3645968752872","94.570944021266","94.7724833829077","94.9691830158905","95.161000634786","95.3480173466701","95.526094603038","95.6978473811595","95.8655062345209","96.029218401844","96.1889602256828","96.3439209254777","96.4945387226755","96.6416290821324","96.7851065376392","96.9250833561248","97.0615135884244","97.1943397209407","97.3236128720162","97.4494755938991","97.5719240190726","97.6911866422492","","",
"Iraq","IRQ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8465216782676","81.7364115745549","82.6260377265775","83.5153980247358","84.4044874507213","85.2932859844944","86.1815088804464","87.0697457667656","87.9576713274841","88.845049727632","89.7476799907742","90.6562195534614","91.5604121156102","92.4602837326776","93.3560196634455","94.2475945354167","95.1361735911499","96.0213094530103","96.9024005972863","97.7787852249274","98.3599065549598","98.3711543673953","98.3828524840209","","",
"Iceland","ISL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9999989675477","99.9999994539033","99.999996914555","99.9999987160866","99.9999997739659","100","100","99.9999976466939","100","100","100","100","100","100","100","100","99.9999999911191","100","99.9999984604769","100","100","100","","",
"Israel","ISR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","99.9999970119462","100","100","100","99.9999994925706","99.9999998665515","100","100","100","100","99.9999994340339","100","99.9999977771095","100","100","100","99.9999974940639","99.9999972375092","100","100","100","","",
"Italy","ITA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5570595333996","99.582772000592","99.6084844677844","99.6341969349767","99.6599094021691","99.6856218693615","99.7113343365538","99.7370468037462","99.7627592709386","99.788471738131","99.8141842053233","99.8398966725157","99.8656091397081","99.8913216069004","99.9170340740928","99.9170340740928","99.9170340740928","99.9170340740928","99.9170340740928","99.9170340740928","99.9170340740928","99.9170340740928","99.9170340740928","","",
"Jamaica","JAM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.140042023831","93.2947825938204","93.4446874965991","93.5926484293532","93.4053511765309","93.069850837752","92.7061552592745","92.3410645133306","91.9748077749442","91.6071917949336","91.2383432127958","90.8683929712917","90.4988988817578","90.1300860025781","90.2730934740736","90.4167982455884","90.5612054061526","90.706129369907","90.8515743136034","90.997352554366","91.0299453618372","91.0640359440533","91.0996333244216","","",
"Jordan","JOR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5618157391789","98.5677892329595","98.5737636959146","98.5797039433001","98.5856665194469","98.6181953473712","98.6578939817567","98.6953978269393","98.7308128523099","98.7640608180852","98.7953569289247","98.8247327077231","98.8523065327898","98.8780677262203","98.9022105490586","98.9124759274238","98.9225522204197","98.9323885896614","98.9419874513741","98.9513662051964","98.9605142327008","98.9650286553483","98.9693851728147","","",
"Japan","JPN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5041275829008","98.5041275829008","98.5041275829008","98.5041275829008","98.5041275829008","98.5413402058129","98.5785528287251","98.6157654516372","98.6529780745494","98.6901906974615","98.7274033203737","98.7646159432859","98.801828566198","98.8390411891102","98.8762538120223","98.9134664349345","98.9506790578466","98.9878916807588","99.025104303671","99.0623169265831","99.0995295494953","99.1367421724074","99.1367421724074","","",
"Kazakhstan","KAZ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1456856906055","90.5514736551579","90.9003046170282","91.2482276644926","91.5952525015184","91.9413654970705","92.2865657278416","92.6308557902812","92.9742349552247","93.3167062650438","93.658151284706","93.9987857063682","94.3385051458283","94.6322012316253","94.8292003225759","95.0253353861125","95.2205093968163","95.4146619777583","95.4202366981964","95.4270288711281","95.434966101715","95.4440593150103","","","",
"Kenya","KEN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5215439625049","48.2518992281649","48.979444352568","49.7040605333866","50.4256238590254","51.1430915602267","51.8573012461913","52.5681331555402","53.275470069156","53.9783235891312","54.6774682238522","55.3748717303116","56.069887517384","56.763103474007","57.4534727374167","58.1411638109897","58.8259446957595","59.5075723291909","60.1861769797416","60.8607832568561","61.5318675559739","62.1988372789129","62.8617775763","","",
"Kyrgyz Republic","KGZ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1783460675784","80.1779002393381","80.8258060455199","81.4735133654664","82.1214480409789","82.6625994147722","83.2016848450411","83.7383032730446","84.2726580694836","84.8049318232824","85.3389954123315","85.8747231329493","86.4119693986612","86.9500865237828","87.4889459051265","88.0282482591756","88.5576179455505","88.9930004791348","89.4269430969054","89.8588080901834","90.7146537383369","90.7535570360755","90.7958070939439","","",
"Cambodia","KHM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.899880591249","53.6084259872673","55.3148453414085","57.0191403415165","58.53308870878","59.8022578613588","61.0435915393988","62.2574600533449","63.4540973985695","64.676667603416","65.8701567479709","67.0347427632734","68.17060774941","69.2776988970285","70.3567098391523","71.4076002072769","72.4305818903856","73.4256474740959","74.3943716170771","75.3367210731245","76.2531074222297","77.0660433448441","78.0065041801654","","",
"Kiribati","KIR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.893231266574","61.672187400106","62.311559608407","62.9513089489861","63.5911519803367","64.2307946096165","65.0064925331894","65.8907744488687","66.7466716821765","67.5288680794794","68.1872255114254","68.839459835366","69.4853912854622","70.1236598577451","70.7549985030549","71.3789331649567","71.9909323237326","72.5897573170698","73.1759221002406","73.7493673795618","74.3094772830817","74.8564949036471","75.6941055370349","","",
"St. Kitts and Nevis","KNA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4498940767374","98.4623525425581","98.4748110083788","98.4872694741995","98.4997279400202","98.5121864058409","98.5246448716616","98.5371033374823","98.549561803303","98.5620202691237","98.5744787349444","98.5869372007651","98.5993956665858","98.6118541324065","98.6118541324065","98.6118541324065","98.6118541324065","98.6118541324065","","","","","","","",
"Korea, Rep.","KOR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7011689015474","98.7011689015474","98.7011689015474","98.7011689015474","98.7011689015474","98.7830634842858","98.8649580670242","98.9468526497625","99.0287472325009","99.1106418152392","99.1925363979776","99.2744309807159","99.3563255634543","99.4382201461927","99.520114728931","99.6020093116694","99.6839038944077","99.7657984771461","99.8476930598844","99.9295876426228","100","","",
"Kuwait","KWT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Latin America & Caribbean (excluding high income)","LAC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1081494561201","90.5400819144026","90.9772108320536","91.4073057447531","91.8243798966346","92.2342155972777","92.6382007838972","93.0362968743321","93.4240484945816","93.7785909425493","94.1299064618069","94.4757335570871","94.8135853013816","95.1365580177401","95.4576757671823","95.7737381462261","96.0518402710153","96.2167917723573","96.5217370612986","96.8139904954412","97.1278310346795","97.5952937326331","97.728541829909","","",
"Lao PDR","LAO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.143848205213","48.524929236801","50.8838607638913","53.21832229116","55.5286060568114","57.745839442934","59.8096024143336","61.8526870640613","63.875981553694","65.8782387333446","67.8600517437763","69.8213997819088","71.7625157312812","73.6824008650336","75.5818243952046","77.4605718115198","79.5978434078883","81.4519970802846","83.2858837172435","85.099831820973","85.2197393366705","85.3403998910021","85.4618004006903","","",
"Lebanon","LBN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.405966418836","84.8464276114991","85.2868888041622","85.7273499968254","86.1678111894885","86.6082723821516","87.0487335748148","87.489194767478","87.9296559601411","88.3701171528043","88.8105783454674","89.2510395381305","89.6915007307936","90.1319619234568","90.5724231161199","91.012884308783","91.4533455014463","91.8938066941094","92.3342678867725","92.6","92.6","92.6","92.6","","",
"Liberia","LBR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.1141167174672","62.9908518572078","63.864476418241","64.7344024187189","65.6009043147856","66.4636974813107","67.0665699495134","67.6595866966161","68.242565407297","68.8182820225148","69.3866631860321","69.9478732610742","70.501369161342","71.0475598645303","71.585930812849","72.1166658826897","72.639712581474","73.1546189383908","73.6617756114445","74.1609602963714","74.6521483206642","75.1353366841574","75.6101315165298","","",
"Libya","LBY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2320719602978","85.1020415068801","85.9720110534627","86.8419806000452","87.7119501466275","88.58191969321","89.4518892397925","90.3218587863748","91.1918283329574","92.0617978795399","92.9317674261222","93.8017369727047","94.6717065192872","95.5416760658698","96.411645612452","97.2816151590346","98.1515847056171","99.0215542521994","99.8915237987819","99.8915237987819","99.8915237987819","99.8915237987819","99.8915237987819","","",
"St. Lucia","LCA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3798695074755","90.3627987209577","90.2979138332006","90.6521660099574","91.0152672319678","91.387151387498","91.7673035899839","92.1554953451463","92.5513289447544","92.9546229759508","93.3686760449828","93.8083807511981","94.248082895029","94.6880147706123","95.1280380862109","95.5680948364947","96.0080351868864","96.4477768734695","96.8872041938677","96.8875059264097","96.8878381709089","96.8882330165684","96.8886605816915","","",
"Latin America & Caribbean","LCN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.7228687713315","91.1167581817271","91.5144149540028","91.9042653371854","92.2814841419296","92.6526627338857","93.0183683594198","93.3784449753161","93.728990363656","94.050154624675","94.3676552280856","94.679921657652","94.9848172920958","95.2773540822379","95.5670093023125","95.8521295182092","96.1047202944919","96.2597951897444","96.5308120900948","96.7922258139671","97.0697578141454","97.4832806265575","97.5960326073293","","",
"Least developed countries: UN classification","LDC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3663661448003","51.990722169149","52.647812320875","53.3314621694136","54.0189643325218","54.7471384905808","55.4621074486064","56.1683185343131","56.9135680365095","57.6540989560495","58.3968231104247","58.9371639277422","59.6718964130882","60.4048773738381","61.1482625439788","61.9016680741007","62.6525961340828","63.4366108505877","64.1881946205433","64.9339951420615","65.6600546947883","66.3715600146912","66.9459636839139","","",
"Low income","LIC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4530733567072","42.0141559557862","42.6666327904724","43.3750178421032","44.1068727834383","44.9170617468301","45.7641472971916","46.6331209127267","47.5253233383584","48.3779146168367","49.2477206074597","49.936626332769","50.7292351240841","51.4516877037576","52.1760633858267","52.957454166351","53.7794772021502","54.6414454251422","55.5177379229422","56.4147620981009","57.3147519278196","58.2061939524786","59.0092762979677","","",
"Liechtenstein","LIE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Sri Lanka","LKA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8471911815725","83.1320139640829","83.4208660285123","83.7098653157554","83.998883048266","84.2877818898964","84.5768309160413","84.8657653303278","85.154847451454","85.443942941037","85.7329214269344","86.0220420028487","86.3111826376504","86.6023981319846","86.8957412152415","87.1911327903211","87.4883909600499","87.7875527181461","88.0886563987435","88.3914085074832","88.6959543081265","89.0022141318241","89.3101072894811","","",
"Lower middle income","LMC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.4264015921004","77.0168417308338","77.6277020153355","78.2437728960926","78.8562870998049","79.4251730838684","80.0256074939686","80.6258012049488","81.2222236331475","81.8169192567805","82.4091113948262","82.9997111986769","83.5899333788995","84.1801194638558","84.7705650793156","85.3564503224744","85.9390933370792","86.5193347645974","87.1218871581646","87.6987124852562","88.261081180317","88.8177017877498","89.3561060483588","","",
"Low & middle income","LMY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9707287480748","77.4258831209809","78.1018147863984","78.7723727550876","79.4324717695546","80.0680647846818","80.7050607968394","81.3282872398176","81.9453993203488","82.5459767676085","83.137456853749","83.6388237340783","84.2030256623589","84.7592400777332","85.3054805501269","85.8486659973712","86.3775133409598","86.8371740513061","87.3658698779587","87.8683774396566","88.3500735575201","88.8683165237032","89.3663959535477","","",
"Lesotho","LSO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.636611158019","65.9923559534695","66.3542082338942","66.7221283451514","67.0966895514577","67.4772215254613","67.8645033042361","68.2373154573875","68.6157485170912","68.9992422389788","69.3885918469781","69.7836824972615","70.154778546095","70.5298400497141","70.9091710075085","71.2930990924663","71.681200471811","72.0738058926457","72.4725685079459","72.8773752061875","73.2889187141576","73.6287606631279","73.9707085109086","","",
"Late-demographic dividend","LTE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.4238221311302","83.75780568863","84.6211988099833","85.4678896625285","86.293775115396","87.3147228931316","88.0776857081865","88.8150693694631","89.5306890320596","90.223223779358","90.8788150028902","91.5040539462272","92.106274934146","92.6893225604987","93.2503355975286","93.7912671783237","94.3017031621983","94.8197506020795","95.3185008476075","95.7810872753451","96.2210777713837","96.7900172686888","97.435798193923","","",
"Lithuania","LTU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6695663284182","90.1167290972295","90.5603040029276","91.0054056999747","91.4520269763869","91.9138706271934","92.3892460143079","92.8634415448249","93.3364474617288","93.7976524323637","94.2487448779998","94.7096039955815","95.18639409975","95.6610147705921","96.1335981896812","96.6041391284408","97.0737449088059","97.5420664494059","97.9905320928671","98.0014728864191","98.0133504964109","98.0259726580572","98.0394016663634","","",
"Luxembourg","LUX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999996217072","99.9999982709587","99.9999987407332","100","100","100","99.9999990503713","99.999997621518","100","100","100","100","99.9871988643625","99.9652463040047","99.9446049649796","99.92517284659","99.9068737103635","99.8896073148958","99.8733042332159","99.8767046171651","99.8799371174608","99.8830082695794","99.8859478338476","","",
"Latvia","LVA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8027224566011","97.7993190131004","97.8486441734466","97.8995621226117","97.9543592991945","98.008884088551","98.0601767778274","98.1108519087607","98.1617324380163","98.2136201520075","98.266358440359","98.3190303591245","98.3716321139667","98.4241537968664","98.4765906084133","98.5289621895309","98.5813642330942","98.6337529130144","98.6860670993294","98.7382545669579","98.7902639963924","98.8420437979057","98.8935273885372","","",
"Macao SAR, China","MAC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"St. Martin (French part)","MAF","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","99.9983257913508","99.991781067161","99.9852363429713","99.9786916187815","99.9721468945918","99.965602170402","99.9590574462123","99.9525127220225","99.9459679978327","99.939423273643","99.9328785494532","99.9263338252635","99.9263338252635","","",
"Morocco","MAR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7959021092167","65.6268836626532","66.5885809593139","67.5495505303989","68.5102152427062","69.5807164276535","70.6676089659344","71.7467395262126","72.8173346439623","73.8787116175245","74.9321261036749","75.9759037287144","77.0103247140373","78.0347633935167","79.0494793784529","80.0538678565424","81.048169800734","82.031814596802","84.0333811702361","84.9818507597581","85.9187628261055","86.8433142429705","87.0194584866446","","",
"Monaco","MCO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Moldova","MDA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9191762020796","83.2538565916286","83.5931574476972","83.9370770399076","84.2858248843836","84.6745046272972","85.100053203952","85.5261099407884","85.9526894490116","86.3797812076695","86.807397646256","87.2355300636616","87.6641847043877","88.0933541286004","88.5230477822304","88.9514518015044","89.3834604746081","89.8183897109179","90.2559755932964","90.6956869576304","91.1372487012655","91.5802432613736","92.0242680911962","","",
"Madagascar","MDG","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9481213461385","37.5806865894037","38.2126799889212","38.8436031481293","39.4738982619878","40.2552973589026","41.0378421311969","41.820986961241","42.6055743876338","43.3892235845163","44.1727775368766","44.9557063792181","45.7379371546935","46.5189417208381","47.299102963258","48.077446714498","48.854353375217","49.6293115469512","50.4022432734825","51.1722061354795","51.9400233315503","52.7043071877967","53.4658834155826","","",
"Maldives","MDV","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8161752422714","94.1999675312677","94.5765294876173","94.9453974450017","95.3063047504855","95.6587150998305","95.9945571824833","96.3039886979955","96.6283878161288","96.949784334191","97.2681796910021","97.5835487524829","97.8958734972482","98.2050998830209","98.5112365758254","98.8142445978223","99.1140929170056","99.4107759168005","99.4972301789114","99.5272078072488","99.5444450641446","99.5621142590515","99.5583460846233","","",
"Middle East & North Africa","MEA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0101486510854","87.2804712597807","87.5510122676422","87.8934607250074","88.2448130393734","88.6014052425408","88.9733642979458","89.346992667037","89.69218343643","90.0213272332238","90.3404088988849","90.6524081583844","90.9790007309987","91.3124925756042","91.6529345217605","92.4441006727561","92.7618827761466","93.0540286820519","93.404541888326","93.6606489083037","93.8966554129739","94.045214015128","94.0931373942874","","",
"Mexico","MEX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6043820368074","91.1740919461825","91.7391646143139","92.2996135627821","92.8555799319342","93.4067485824867","93.9533047726709","94.495124111029","95.0155943324326","95.4075017015433","95.7953211176627","96.1794604737157","96.5596662108125","96.9361142167942","97.3088202170104","97.6776477066578","98.0427474926673","98.4040199327524","98.7615454576756","99.1153530172831","99.3687045328802","99.5400027130721","99.7064294458755","","",
"Marshall Islands","MHL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.846454166801","88.8034139775803","88.7607795266566","88.7185676881366","88.6768506324111","88.5595194571216","88.4416462106947","88.3230760122172","88.1583557847715","87.8931921119103","87.632671099874","87.3770778473405","87.1264193749024","86.8804159565269","86.6389747290043","86.4019083763836","86.1691254340085","85.9403894101374","85.7156629279255","85.4947213556817","85.2774425394235","85.0637399586713","","",
"Middle income","MIC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0071277525076","80.4903762518692","81.2146803664032","81.9316828231083","82.6323971520124","83.3012123899848","83.9719685689727","84.6258451083411","85.2681976818298","85.8958966883478","86.5109432567782","87.1107730373882","87.7007171981956","88.28388071085","88.8544073321013","89.4185049209673","89.9677363639375","90.4497022379677","91.0018169512593","91.5252376284172","92.0265315868172","92.5731311002611","93.1212858517755","","",
"North Macedonia","MKD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8854893538115","96.8894420680536","96.8933932349043","96.8973446794941","96.9013161842229","96.9594603137634","97.0165477785083","97.0727320878475","97.1281380530316","97.1828877852087","97.2371451233877","97.2910338729364","97.3446985613481","97.3982677624482","97.4518918318534","97.5057069828448","97.5598502743557","97.6144574010482","97.6696730194752","97.7256237924336","97.7824419960381","97.8402722140626","97.842561810109","","",
"Mali","MLI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8731925730894","51.3938754520078","52.9858979916017","54.5761414255542","56.1648948654858","57.7499626655854","59.3326832976711","60.9112596868155","62.4862618814137","64.0556624247158","65.6178904393184","67.1723863885094","68.7186397074999","70.2561518476449","71.7847530871141","73.3037291686006","74.8129548355343","76.3123028778714","77.8011681494126","79.2797151051117","80.7471863901878","82.203990401809","83.6494636701057","","",
"Malta","MLT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.999999495466","99.9999964485413","100","99.999998278826","100","99.9999995796661","100","100","99.9999965451882","99.999999540951","100","99.9999975467548","99.9999999041683","99.999997297169","100","99.9999975971148","100","100","100","100","100","99.9999991222723","100","","",
"Myanmar","MMR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7268532369647","49.1890418639071","50.6713196252269","52.1738693593399","53.6965766171392","55.2393218321691","56.8017092189817","58.3838996351405","59.9857724295587","61.6069476357524","63.2478211567168","64.9077560427868","66.5868862184781","68.2848517202293","70.0019904371487","71.7410019192318","73.5016743679592","75.2835432452828","77.0863359395665","78.9093353384479","80.7287633167077","82.3310617247242","82.3844402137068","","",
"Middle East & North Africa (excluding high income)","MNA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4210935778443","86.6964692689203","86.9713484496159","87.3236613929183","87.687248270146","88.0530944459164","88.427408093904","88.7925840912318","89.1292108007728","89.4589077186751","89.7930198171878","90.1198928032179","90.4577727340203","90.8004355373899","91.1483133937804","91.4975640871889","91.84067590389","92.1755733358129","92.5921576009695","92.8915393168497","93.1514130963005","93.34015761503","93.3769479562904","","",
